2022-11-15 14:58:33.697954 file.txt OPEN
2022-11-15 14:58:33.699948 file.txt CLOSE
2022-11-15 14:59:36.875148 file.txt OPEN
2022-11-15 14:59:36.877140 file.txt CLOSE
2022-11-15 15:02:46.371314 file.txt OPEN
2022-11-15 15:02:46.372312 file.txt CLOSE
2022-11-15 15:05:43.847580 file.txt OPEN
2022-11-15 15:05:43.849573 file.txt CLOSE
2022-11-15 15:05:50.250461 file.txt OPEN
2022-11-15 15:05:50.251458 file.txt CLOSE
2022-11-15 15:38:21.077543 file.txt OPEN
2022-11-15 15:38:21.078536 file.txt CLOSE

